x,y,om,blE,gM,s,t 
520190,2863030,0,0,100,0,0
520220,2863030,0,0,100,0,0
520250,2863030,0,0,100,0,0
520280,2863030,2.222222222,38.22222222,59.55555556,0,0
520310,2863030,0.444444444,60,39.55555556,0,0
520340,2863030,11.55555556,55.11111111,30.66666667,0.888888889,1.777777778
520370,2863030,4,22.22222222,73.77777778,0,0
520400,2863030,0,0,100,0,0
520430,2863030,1.333333333,0.444444444,98.22222222,0,0
520460,2863030,0.444444444,0,99.55555556,0,0
520490,2863030,0,0,100,0,0
520520,2863030,0,76.44444444,23.55555556,0,0
520550,2863030,16,42.22222222,41.77777778,0,0
520580,2863030,0,0,100,0,0
520610,2863030,0,56.44444444,43.55555556,0,0
520640,2863030,0,100,0,0,0
520670,2863030,0,55.55555556,44.44444444,0,0
520700,2863030,0,4.888888889,95.11111111,0,0
520730,2863030,3.555555556,36.44444444,60,0,0
520760,2863030,1.777777778,14.66666667,83.55555556,0,0
520790,2863030,0,0,100,0,0
520820,2863030,0,65.33333333,29.33333333,5.333333333,0
520850,2863030,21.33333333,13.33333333,0,65.33333333,0
520880,2863030,67.55555556,0,0,32.44444444,0
520910,2863030,60,0,0,40,0
520940,2863030,51.55555556,0,0,48.44444444,0
520970,2863030,36.88888889,0,0,63.11111111,0
521000,2863030,58.66666667,0,0,41.33333333,0
521030,2863030,40.44444444,0,0,59.55555556,0
521060,2863030,35.55555556,0,0,64.44444444,0
521090,2863030,42.22222222,0,0,57.77777778,0
521120,2863030,32,0,0,68,0
521150,2863030,20.88888889,0,0,79.11111111,0
521180,2863030,54.66666667,0,0,45.33333333,0
521210,2863030,72.88888889,0.444444444,0,26.66666667,0
521240,2863030,48,9.333333333,0,42.66666667,0
521270,2863030,49.77777778,2.222222222,0,48,0
521300,2863030,46.66666667,28.88888889,11.11111111,13.33333333,0
521330,2863030,6.666666667,75.55555556,17.77777778,0,0
521360,2863030,0,14.22222222,85.77777778,0,0
521390,2863030,0,0,100,0,0
521420,2863030,0.888888889,48.88888889,50.22222222,0,0
521450,2863030,0,0,100,0,0
521480,2863030,6.666666667,1.333333333,92,0,0
521510,2863030,3.555555556,33.33333333,63.11111111,0,0
521540,2863030,0,0.444444444,99.55555556,0,0
521570,2863030,0,0,100,0,0
521600,2863030,0,50.22222222,49.77777778,0,0
521630,2863030,24.44444444,59.11111111,12.88888889,3.555555556,0
521660,2863030,18.66666667,78.22222222,0,3.111111111,0
521690,2863030,8.888888889,86.22222222,3.111111111,1.777777778,0
521720,2863030,0,99.55555556,0.444444444,0,0
521750,2863030,0,2.666666667,97.33333333,0,0
521780,2863030,1.333333333,0.888888889,97.77777778,0,0
521810,2863030,2.666666667,18.66666667,78.66666667,0,0
521840,2863030,23.55555556,15.11111111,61.33333333,0,0
521870,2863030,0,0,100,0,0
521900,2863030,0,0,100,0,0
521930,2863030,0,0,100,0,0
521960,2863030,5.333333333,0,94.66666667,0,0
521990,2863030,11.11111111,41.33333333,25.77777778,21.77777778,0
522020,2863030,6.222222222,22.22222222,68,3.555555556,0
522050,2863030,0,0,100,0,0
522080,2863030,0,38.66666667,61.33333333,0,0
522110,2863030,0,0,100,0,0
522140,2863030,0.888888889,0.444444444,98.66666667,0,0
522170,2863030,0.444444444,6.222222222,93.33333333,0,0
522200,2863030,0.888888889,99.11111111,0,0,0
522230,2863030,0,67.11111111,32.88888889,0,0
522260,2863030,0,20.44444444,79.55555556,0,0
522290,2863030,0,36.44444444,63.55555556,0,0
522320,2863030,0,16.88888889,83.11111111,0,0
522350,2863030,0,0,100,0,0
522380,2863030,0,0,100,0,0
522410,2863030,0,77.77777778,22.22222222,0,0
522440,2863030,0,92,8,0,0
522470,2863030,0,8,92,0,0
522500,2863030,0,12.44444444,87.55555556,0,0
522530,2863030,1.333333333,11.11111111,87.55555556,0,0
522560,2863030,0.444444444,48,51.55555556,0,0
522590,2863030,13.77777778,84.88888889,0.888888889,0.444444444,0
522620,2863030,40,53.77777778,6.222222222,0,0
522650,2863030,24.88888889,75.11111111,0,0,0
522680,2863030,23.55555556,65.33333333,11.11111111,0,0
522710,2863030,14.22222222,84.44444444,1.333333333,0,0
522740,2863030,1.777777778,32.44444444,65.77777778,0,0
522770,2863030,0,0.444444444,99.55555556,0,0
522800,2863030,0,1.777777778,98.22222222,0,0
522830,2863030,4.444444444,15.55555556,80,0,0
522860,2863030,1.333333333,91.11111111,7.555555556,0,0
522890,2863030,0,52.44444444,47.55555556,0,0
522920,2863030,0,11.55555556,88.44444444,0,0
522950,2863030,0,83.55555556,16.44444444,0,0
522980,2863030,0,20.88888889,79.11111111,0,0
523010,2863030,1.333333333,94.22222222,4.444444444,0,0
523040,2863030,0.444444444,99.55555556,0,0,0
523070,2863030,0.888888889,99.11111111,0,0,0
523100,2863030,0,28,72,0,0
523130,2863030,0,0,100,0,0
523160,2863030,0,0,100,0,0
523190,2863030,3.111111111,41.33333333,55.55555556,0,0
523220,2863030,0,7.555555556,92.44444444,0,0
523250,2863030,0.444444444,67.11111111,32.44444444,0,0
523280,2863030,0.444444444,90.66666667,8.888888889,0,0
523310,2863030,0,2.666666667,97.33333333,0,0
523340,2863030,2.222222222,60.88888889,36.88888889,0,0
523370,2863030,1.333333333,80.88888889,17.77777778,0,0
523400,2863030,0,6.222222222,93.77777778,0,0
523430,2863030,0,97.33333333,2.666666667,0,0
523460,2863030,6.222222222,93.77777778,0,0,0
523490,2863030,61.77777778,38.22222222,0,0,0
523520,2863030,7.555555556,92.44444444,0,0,0
523550,2863030,3.555555556,89.77777778,6.666666667,0,0
523580,2863030,5.333333333,41.77777778,52.88888889,0,0
523610,2863030,0.444444444,8.444444444,91.11111111,0,0
523640,2863030,0,28.88888889,71.11111111,0,0
523670,2863030,48.44444444,43.55555556,8,0,0
523700,2863030,15.11111111,84.88888889,0,0,0
523730,2863030,0.444444444,99.55555556,0,0,0
523760,2863030,0.444444444,86.22222222,13.33333333,0,0
523790,2863030,0,54.22222222,45.77777778,0,0
523820,2863030,0,0,100,0,0
523850,2863030,0,5.777777778,94.22222222,0,0
523880,2863030,0,42.66666667,57.33333333,0,0
523910,2863030,1.333333333,57.33333333,41.33333333,0,0
523940,2863030,0,28.88888889,71.11111111,0,0
523970,2863030,0.444444444,0,99.55555556,0,0
524000,2863030,0.888888889,70.66666667,28.44444444,0,0
524030,2863030,0,23.55555556,76.44444444,0,0
524060,2863030,0.444444444,3.111111111,96.44444444,0,0
524090,2863030,3.555555556,90.22222222,6.222222222,0,0
524120,2863030,0,43.11111111,56.88888889,0,0
524150,2863030,0,0.888888889,99.11111111,0,0
524180,2863030,0,48.44444444,51.55555556,0,0
524210,2863030,2.222222222,80.44444444,17.33333333,0,0
524240,2863030,30.22222222,69.33333333,0.444444444,0,0
524270,2863030,0,100,0,0,0
524300,2863030,2.222222222,90.66666667,7.111111111,0,0
524330,2863030,0.444444444,6.222222222,93.33333333,0,0
524360,2863030,1.777777778,49.77777778,48.44444444,0,0
524390,2863030,1.777777778,83.55555556,14.66666667,0,0
524420,2863030,8.444444444,35.11111111,56.44444444,0,0
524450,2863030,0.444444444,0,99.55555556,0,0
524480,2863030,0,27.55555556,72.44444444,0,0
524510,2863030,7.111111111,92,0.444444444,0.444444444,0
524540,2863030,0,54.66666667,45.33333333,0,0
524570,2863030,0,28.44444444,71.55555556,0,0
524600,2863030,0.444444444,78.66666667,20.88888889,0,0
524630,2863030,0,0.888888889,99.11111111,0,0
524660,2863030,4.444444444,0,95.55555556,0,0
524690,2863030,10.66666667,0,89.33333333,0,0
524720,2863030,0.444444444,9.333333333,90.22222222,0,0
524750,2863030,3.111111111,71.11111111,20,5.777777778,0
524780,2863030,0.888888889,99.11111111,0,0,0
524810,2863030,0,92.88888889,0,7.111111111,0
524840,2863030,31.55555556,45.33333333,23.11111111,0,0
524870,2863030,4,75.11111111,20.88888889,0,0
524900,2863030,25.77777778,43.55555556,30.66666667,0,0
524930,2863030,8.888888889,81.33333333,9.777777778,0,0
524960,2863030,0,12.44444444,87.55555556,0,0
524990,2863030,2.666666667,32.88888889,64.44444444,0,0
525020,2863030,0,94.22222222,5.777777778,0,0
525050,2863030,2.222222222,39.11111111,58.66666667,0,0
525080,2863030,0,1.333333333,98.66666667,0,0
525110,2863030,0,0.444444444,99.55555556,0,0
525140,2863030,0,0,100,0,0
525170,2863030,8,11.11111111,80.88888889,0,0
525200,2863030,4.444444444,61.33333333,34.22222222,0,0
525230,2863030,0.444444444,16.88888889,82.66666667,0,0
525260,2863030,5.777777778,56,38.22222222,0,0
525290,2863030,0,86.22222222,13.77777778,0,0
525320,2863030,0,48.88888889,51.11111111,0,0
525350,2863030,0.888888889,77.77777778,21.33333333,0,0
525380,2863030,3.555555556,96,0.444444444,0,0
525410,2863030,26.22222222,62.66666667,11.11111111,0,0
525440,2863030,3.111111111,96.44444444,0.444444444,0,0
525470,2863030,3.555555556,95.11111111,0,1.333333333,0
525500,2863030,3.111111111,96.44444444,0.444444444,0,0
525530,2863030,9.777777778,56.88888889,33.33333333,0,0
525560,2863030,0,0,100,0,0
525590,2863030,0,70.22222222,29.77777778,0,0
525620,2863030,0,8.444444444,91.55555556,0,0
525650,2863030,0,0,100,0,0
525680,2863030,0,0,100,0,0
525710,2863030,0.888888889,0,99.11111111,0,0
525740,2863030,40,25.33333333,34.66666667,0,0
525770,2863030,0,0,100,0,0
525800,2863030,1.777777778,3.555555556,94.66666667,0,0
525830,2863030,0.888888889,8.888888889,90.22222222,0,0
525860,2863030,0.888888889,60.88888889,38.22222222,0,0
525890,2863030,4,95.11111111,0.888888889,0,0
525920,2863030,21.77777778,71.55555556,6.666666667,0,0
525950,2863030,0,96,4,0,0
525980,2863030,0,96.44444444,3.555555556,0,0
526010,2863030,4,60.88888889,35.11111111,0,0
526040,2863030,0,5.777777778,94.22222222,0,0
526070,2863030,0,1.777777778,98.22222222,0,0
526100,2863030,4.444444444,15.55555556,80,0,0
526130,2863030,4,47.11111111,48.88888889,0,0
526160,2863030,0,23.55555556,76.44444444,0,0
526190,2863030,0,0,100,0,0
526220,2863030,0,61.33333333,38.66666667,0,0
526250,2863030,8.444444444,50.22222222,41.33333333,0,0
526280,2863030,1.333333333,1.777777778,96.88888889,0,0
526310,2863030,14.66666667,60,25.33333333,0,0
526340,2863030,0,100,0,0,0
526370,2863030,22.22222222,73.77777778,4,0,0
526400,2863030,12.44444444,82.66666667,4.888888889,0,0
526430,2863030,5.333333333,92.44444444,2.222222222,0,0
526460,2863030,0.444444444,64.88888889,34.66666667,0,0
526490,2863030,0,0,100,0,0
526520,2863030,0,0,100,0,0
526550,2863030,0,48.44444444,51.55555556,0,0
526580,2863030,0,40.88888889,59.11111111,0,0
526610,2863030,0,0,100,0,0
526640,2863030,1.333333333,32.44444444,66.22222222,0,0
526670,2863030,4,39.55555556,56.44444444,0,0
526700,2863030,0,2.222222222,97.77777778,0,0
526730,2863030,5.333333333,8.888888889,85.77777778,0,0
526760,2863030,15.55555556,8,76.44444444,0,0
526790,2863030,1.777777778,65.33333333,32.88888889,0,0
526820,2863030,7.111111111,87.11111111,5.777777778,0,0
526850,2863030,4.888888889,27.11111111,68,0,0
526880,2863030,8.444444444,26.66666667,64.88888889,0,0
526910,2863030,5.333333333,68.88888889,25.77777778,0,0
526940,2863030,1.777777778,98.22222222,0,0,0
526970,2863030,3.555555556,45.77777778,50.66666667,0,0
518000,2863060,0,92.88888889,7.111111111,0,0
518030,2863060,0,57.77777778,42.22222222,0,0
518060,2863060,7.111111111,0,92.88888889,0,0
518090,2863060,16.88888889,27.11111111,56,0,0
518120,2863060,3.111111111,8.444444444,88.44444444,0,0
518150,2863060,1.333333333,35.11111111,63.55555556,0,0
518180,2863060,1.333333333,72,26.66666667,0,0
518210,2863060,0,97.77777778,2.222222222,0,0
518240,2863060,0.444444444,81.77777778,17.77777778,0,0
518270,2863060,17.77777778,56.44444444,25.77777778,0,0
518300,2863060,0,98.66666667,1.333333333,0,0
518330,2863060,1.333333333,33.33333333,65.33333333,0,0
518360,2863060,7.111111111,0,92.88888889,0,0
518390,2863060,0,0,100,0,0
518420,2863060,5.333333333,28.44444444,66.22222222,0,0
518450,2863060,0.888888889,87.11111111,0,12,0
518480,2863060,14.22222222,44.88888889,35.11111111,5.777777778,0
518510,2863060,2.222222222,0,97.77777778,0,0
518540,2863060,0,0,100,0,0
518570,2863060,1.333333333,5.333333333,93.33333333,0,0
518600,2863060,0,0,100,0,0
518630,2863060,0,10.22222222,89.77777778,0,0
518660,2863060,0,0,100,0,0
518690,2863060,0,0,100,0,0
518720,2863060,3.111111111,0,96.88888889,0,0
518750,2863060,0.444444444,0.444444444,99.11111111,0,0
518780,2863060,0.444444444,0,99.55555556,0,0
518810,2863060,0,10.66666667,88.44444444,0,0.888888889
518840,2863060,0,8.888888889,90.66666667,0,0.444444444
518870,2863060,32,23.55555556,31.11111111,6.222222222,7.111111111
518900,2863060,15.55555556,4.888888889,57.33333333,5.333333333,16.88888889
518930,2863060,0,0,100,0,0
518960,2863060,1.333333333,2.666666667,96,0,0
518990,2863060,0,33.77777778,66.22222222,0,0
519020,2863060,0,99.55555556,0.444444444,0,0
519050,2863060,0,100,0,0,0
519080,2863060,0,60,40,0,0
519110,2863060,0,1.777777778,98.22222222,0,0
519140,2863060,5.777777778,45.77777778,48.44444444,0,0
519170,2863060,8.444444444,90.22222222,1.333333333,0,0
519200,2863060,1.777777778,98.22222222,0,0,0
519230,2863060,0,100,0,0,0
519260,2863060,12.88888889,74.66666667,12.44444444,0,0
519290,2863060,2.222222222,94.22222222,3.555555556,0,0
519320,2863060,0.888888889,85.77777778,13.33333333,0,0
519350,2863060,0.888888889,59.55555556,39.55555556,0,0
519380,2863060,0.888888889,15.55555556,83.55555556,0,0
519410,2863060,2.666666667,4.444444444,92.88888889,0,0
519440,2863060,0,0,100,0,0
519470,2863060,0.888888889,0,99.11111111,0,0
519500,2863060,0,0,100,0,0
519530,2863060,0,7.555555556,92.44444444,0,0
519560,2863060,0,84.44444444,15.55555556,0,0
519590,2863060,0,84,16,0,0
519620,2863060,0.888888889,98.66666667,0.444444444,0,0
519650,2863060,0,31.11111111,68.88888889,0,0
519680,2863060,0,0,100,0,0
519710,2863060,0,0,100,0,0
519740,2863060,0,0,100,0,0
519770,2863060,0,25.33333333,74.66666667,0,0
519800,2863060,0,97.77777778,0,2.222222222,0
519830,2863060,0,100,0,0,0
519860,2863060,0,48.44444444,51.55555556,0,0
519890,2863060,2.222222222,65.77777778,16,16,0
519920,2863060,8.444444444,30.66666667,60.88888889,0,0
519950,2863060,0,2.666666667,97.33333333,0,0
519980,2863060,0,53.77777778,46.22222222,0,0
520010,2863060,0,89.77777778,10.22222222,0,0
520040,2863060,0.888888889,89.33333333,9.777777778,0,0
520070,2863060,1.777777778,80.88888889,17.33333333,0,0
520100,2863060,0.888888889,6.222222222,92.88888889,0,0
520130,2863060,0,0,100,0,0
520160,2863060,0,0,100,0,0
520190,2863060,2.666666667,29.33333333,68,0,0
520220,2863060,0,8.444444444,91.55555556,0,0
520250,2863060,0,30.66666667,69.33333333,0,0
520280,2863060,0,21.77777778,78.22222222,0,0
520310,2863060,0,83.11111111,16.88888889,0,0
520340,2863060,4.888888889,95.11111111,0,0,0
520370,2863060,0.888888889,52.88888889,45.33333333,0.888888889,0
520400,2863060,2.222222222,0.888888889,96.88888889,0,0
520430,2863060,0.444444444,0.444444444,99.11111111,0,0
520460,2863060,0,0,100,0,0
520490,2863060,0,0,100,0,0
520520,2863060,0,83.55555556,16.44444444,0,0
520550,2863060,1.333333333,72.88888889,25.77777778,0,0
520580,2863060,0,0,100,0,0
520610,2863060,0,2.222222222,97.77777778,0,0
520640,2863060,0,25.77777778,74.22222222,0,0
520670,2863060,0,26.22222222,73.77777778,0,0
520700,2863060,2.222222222,49.77777778,48,0,0
520730,2863060,0,4.888888889,95.11111111,0,0
520760,2863060,0,0,100,0,0
520790,2863060,0,0,100,0,0
520820,2863060,5.333333333,65.77777778,12.88888889,16,0
520850,2863060,74.22222222,4.444444444,0,21.33333333,0
520880,2863060,74.22222222,0,0,25.77777778,0
520910,2863060,59.55555556,0,0,40.44444444,0
520940,2863060,30.66666667,0,0,69.33333333,0
520970,2863060,48.44444444,0,0,51.55555556,0
521000,2863060,12.88888889,0,0,87.11111111,0
521030,2863060,42.22222222,0,0,57.77777778,0
521060,2863060,36.88888889,0,0,63.11111111,0
521090,2863060,25.33333333,0,0,74.66666667,0
521120,2863060,12,0,0,88,0
521150,2863060,8,0,0,92,0
521180,2863060,29.77777778,0,0,70.22222222,0
521210,2863060,56,0,0,44,0
521240,2863060,75.55555556,0,0,24.44444444,0
521270,2863060,14.22222222,1.333333333,0,84.44444444,0
521300,2863060,45.33333333,26.22222222,2.222222222,26.22222222,0
521330,2863060,7.111111111,79.55555556,13.33333333,0,0
521360,2863060,0.888888889,70.66666667,28.44444444,0,0
521390,2863060,0,16,84,0,0
521420,2863060,2.222222222,13.77777778,84,0,0
521450,2863060,0,0,100,0,0
521480,2863060,2.222222222,0,97.77777778,0,0
521510,2863060,10.66666667,41.33333333,35.55555556,12.44444444,0
521540,2863060,0,6.666666667,93.33333333,0,0
521570,2863060,0,2.222222222,97.77777778,0,0
521600,2863060,1.333333333,28.88888889,69.77777778,0,0
521630,2863060,44.88888889,32,23.11111111,0,0
521660,2863060,57.77777778,26.22222222,5.777777778,10.22222222,0
521690,2863060,27.11111111,68.44444444,0,4.444444444,0
521720,2863060,11.55555556,85.33333333,0,3.111111111,0
521750,2863060,0,27.11111111,72.88888889,0,0
521780,2863060,0,2.666666667,97.33333333,0,0
521810,2863060,0.444444444,0,99.55555556,0,0
521840,2863060,1.777777778,0.444444444,97.77777778,0,0
521870,2863060,0,9.777777778,90.22222222,0,0
521900,2863060,0,0,100,0,0
521930,2863060,0,1.777777778,98.22222222,0,0
521960,2863060,12.44444444,0,87.55555556,0,0
521990,2863060,9.333333333,40.88888889,28,21.77777778,0
522020,2863060,0.888888889,20.44444444,78.66666667,0,0
522050,2863060,5.777777778,0.444444444,93.77777778,0,0
522080,2863060,0,1.333333333,98.66666667,0,0
522110,2863060,0,0,100,0,0
522140,2863060,2.666666667,0.444444444,96.88888889,0,0
522170,2863060,2.666666667,28.44444444,68.88888889,0,0
522200,2863060,0,100,0,0,0
522230,2863060,0,23.11111111,76.88888889,0,0
522260,2863060,0,0,100,0,0
522290,2863060,0,92.88888889,7.111111111,0,0
522320,2863060,0.888888889,27.11111111,72,0,0
522350,2863060,0,0,100,0,0
522380,2863060,0,0,100,0,0
522410,2863060,2.222222222,42.22222222,55.55555556,0,0
522440,2863060,2.222222222,8,89.77777778,0,0
522470,2863060,0,0,100,0,0
522500,2863060,0,2.666666667,97.33333333,0,0
522530,2863060,0,0,100,0,0
522560,2863060,4.444444444,64.44444444,31.11111111,0,0
522590,2863060,6.222222222,85.77777778,1.777777778,6.222222222,0
522620,2863060,21.77777778,72.44444444,1.777777778,4,0
522650,2863060,37.77777778,60.88888889,0.444444444,0.888888889,0
522680,2863060,10.22222222,89.77777778,0,0,0
522710,2863060,0.888888889,98.66666667,0.444444444,0,0
522740,2863060,0,15.11111111,84.88888889,0,0
522770,2863060,0,1.333333333,98.66666667,0,0
522800,2863060,9.777777778,62.66666667,27.55555556,0,0
522830,2863060,6.222222222,92.88888889,0.888888889,0,0
522860,2863060,2.222222222,97.77777778,0,0,0
522890,2863060,0,85.33333333,14.66666667,0,0
522920,2863060,0,0,100,0,0
522950,2863060,2.222222222,32.88888889,64.88888889,0,0
522980,2863060,0,16.88888889,83.11111111,0,0
523010,2863060,6.222222222,60.88888889,32.88888889,0,0
523040,2863060,13.33333333,75.55555556,10.22222222,0.888888889,0
523070,2863060,2.222222222,87.11111111,10.22222222,0.444444444,0
523100,2863060,0,25.33333333,74.66666667,0,0
523130,2863060,0,18.22222222,81.77777778,0,0
523160,2863060,0,16.44444444,83.55555556,0,0
523190,2863060,0,13.77777778,86.22222222,0,0
523220,2863060,0,16.88888889,83.11111111,0,0
523250,2863060,0,12.88888889,87.11111111,0,0
523280,2863060,2.222222222,29.33333333,68.44444444,0,0
523310,2863060,0.444444444,0.444444444,99.11111111,0,0
523340,2863060,0,46.66666667,51.55555556,1.777777778,0
523370,2863060,0,50.22222222,49.33333333,0.444444444,0
523400,2863060,0,0.888888889,99.11111111,0,0
523430,2863060,0,74.66666667,25.33333333,0,0
523460,2863060,0.444444444,99.55555556,0,0,0
523490,2863060,33.33333333,66.66666667,0,0,0
523520,2863060,20.44444444,79.55555556,0,0,0
523550,2863060,0,91.11111111,8.888888889,0,0
523580,2863060,0,0,100,0,0
523610,2863060,0,0,100,0,0
523640,2863060,0,1.333333333,98.66666667,0,0
523670,2863060,5.333333333,46.22222222,48.44444444,0,0
523700,2863060,14.66666667,83.55555556,1.777777778,0,0
523730,2863060,1.777777778,97.77777778,0.444444444,0,0
523760,2863060,4.888888889,89.33333333,5.777777778,0,0
523790,2863060,0,44,56,0,0
523820,2863060,0,0,100,0,0
523850,2863060,0,0,100,0,0
523880,2863060,0,32.44444444,67.55555556,0,0
523910,2863060,0.888888889,78.22222222,20.88888889,0,0
523940,2863060,0,18.22222222,81.77777778,0,0
523970,2863060,0,4,96,0,0
524000,2863060,0.888888889,53.33333333,45.77777778,0,0
524030,2863060,2.222222222,32.44444444,65.33333333,0,0
524060,2863060,0,0,100,0,0
524090,2863060,2.666666667,38.22222222,59.11111111,0,0
524120,2863060,1.777777778,64.88888889,33.33333333,0,0
524150,2863060,0,1.333333333,98.66666667,0,0
524180,2863060,0,46.66666667,53.33333333,0,0
524210,2863060,0,24.88888889,75.11111111,0,0
524240,2863060,0,39.11111111,60.88888889,0,0
524270,2863060,1.333333333,98.66666667,0,0,0
524300,2863060,6.222222222,93.77777778,0,0,0
524330,2863060,0.888888889,62.22222222,36.88888889,0,0
524360,2863060,0.888888889,1.333333333,97.77777778,0,0
524390,2863060,3.111111111,76.44444444,20.44444444,0,0
524420,2863060,2.222222222,23.55555556,74.22222222,0,0
524450,2863060,0,0,100,0,0
524480,2863060,0.888888889,17.33333333,81.77777778,0,0
524510,2863060,4.444444444,90.66666667,0,4.888888889,0
524540,2863060,0,46.22222222,53.77777778,0,0
524570,2863060,0,6.222222222,93.77777778,0,0
524600,2863060,0.444444444,88.88888889,10.66666667,0,0
524630,2863060,0,28,72,0,0
524660,2863060,0,0,100,0,0
524690,2863060,0,0,100,0,0
524720,2863060,0,16.88888889,83.11111111,0,0
524750,2863060,4.888888889,93.33333333,0,1.777777778,0
524780,2863060,0,95.11111111,4.888888889,0,0
524810,2863060,45.77777778,44.88888889,1.777777778,7.555555556,0
524840,2863060,55.11111111,44.88888889,0,0,0
524870,2863060,22.66666667,70.22222222,7.111111111,0,0
524900,2863060,35.11111111,40,24.88888889,0,0
524930,2863060,8,80,12,0,0
524960,2863060,0,55.11111111,44.88888889,0,0
524990,2863060,0,96.88888889,3.111111111,0,0
525020,2863060,0.444444444,87.55555556,12,0,0
525050,2863060,0,0,100,0,0
525080,2863060,2.222222222,0,97.77777778,0,0
525110,2863060,0.888888889,38.66666667,60.44444444,0,0
525140,2863060,0,15.55555556,84.44444444,0,0
525170,2863060,6.666666667,39.55555556,53.77777778,0,0
525200,2863060,1.333333333,68.44444444,30.22222222,0,0
525230,2863060,0.444444444,51.55555556,48,0,0
525260,2863060,0.444444444,97.77777778,1.777777778,0,0
525290,2863060,0.888888889,50.22222222,48.88888889,0,0
525320,2863060,0,0,100,0,0
525350,2863060,7.111111111,59.55555556,33.33333333,0,0
525380,2863060,8.888888889,91.11111111,0,0,0
525410,2863060,7.555555556,90.66666667,0,1.777777778,0
525440,2863060,4.444444444,95.55555556,0,0,0
525470,2863060,8,92,0,0,0
525500,2863060,5.333333333,93.33333333,1.333333333,0,0
525530,2863060,10.66666667,26.22222222,63.11111111,0,0
525560,2863060,0,17.33333333,82.66666667,0,0
525590,2863060,0,0.888888889,99.11111111,0,0
525620,2863060,0,40.88888889,59.11111111,0,0
525650,2863060,0,23.55555556,76.44444444,0,0
525680,2863060,0.444444444,9.777777778,89.77777778,0,0
525710,2863060,0,0,100,0,0
525740,2863060,0,0,100,0,0
525770,2863060,0,0,100,0,0
525800,2863060,4.888888889,0,95.11111111,0,0
525830,2863060,0,0,100,0,0
525860,2863060,0,43.11111111,56.88888889,0,0
525890,2863060,4,42.66666667,53.33333333,0,0
525920,2863060,15.55555556,82.66666667,1.777777778,0,0
525950,2863060,7.555555556,92,0.444444444,0,0
525980,2863060,0.888888889,93.77777778,5.333333333,0,0
526010,2863060,1.777777778,93.77777778,4.444444444,0,0
526040,2863060,0,45.77777778,54.22222222,0,0
526070,2863060,0,71.55555556,28.44444444,0,0
526100,2863060,2.666666667,83.11111111,14.22222222,0,0
526130,2863060,1.333333333,92.44444444,6.222222222,0,0
526160,2863060,0,15.55555556,84.44444444,0,0
526190,2863060,0,30.66666667,69.33333333,0,0
526220,2863060,2.222222222,79.11111111,18.66666667,0,0
526250,2863060,24.44444444,59.55555556,16,0,0
526280,2863060,28,21.77777778,50.22222222,0,0
526310,2863060,4,82.22222222,13.77777778,0,0
526340,2863060,1.777777778,98.22222222,0,0,0
526370,2863060,1.333333333,97.77777778,0,0.888888889,0
526400,2863060,5.333333333,93.33333333,1.333333333,0,0
526430,2863060,0.444444444,99.11111111,0.444444444,0,0
526460,2863060,2.222222222,72.44444444,25.33333333,0,0
526490,2863060,0,0,100,0,0
526520,2863060,0.444444444,30.66666667,68.88888889,0,0
526550,2863060,25.33333333,73.77777778,0.888888889,0,0
526580,2863060,6.222222222,55.55555556,38.22222222,0,0
526610,2863060,0,22.66666667,77.33333333,0,0
526640,2863060,0,97.77777778,2.222222222,0,0
526670,2863060,0,1.777777778,98.22222222,0,0
526700,2863060,0,0,100,0,0
526730,2863060,10.66666667,6.222222222,83.11111111,0,0
526760,2863060,3.555555556,0.888888889,95.55555556,0,0
526790,2863060,5.777777778,81.77777778,11.55555556,0.888888889,0
526820,2863060,23.55555556,66.22222222,10.22222222,0,0
526850,2863060,0,2.222222222,97.77777778,0,0
526880,2863060,18.22222222,45.77777778,36,0,0
526910,2863060,2.222222222,88.44444444,9.333333333,0,0
526940,2863060,7.555555556,38.66666667,53.77777778,0,0
526970,2863060,1.333333333,0,98.66666667,0,0
518000,2863090,0,93.33333333,6.666666667,0,0
518030,2863090,0,73.33333333,26.66666667,0,0
518060,2863090,6.666666667,0,93.33333333,0,0
518090,2863090,19.11111111,21.77777778,59.11111111,0,0
518120,2863090,33.33333333,13.77777778,52.88888889,0,0
518150,2863090,16.88888889,33.77777778,49.33333333,0,0
518180,2863090,0,27.55555556,72.44444444,0,0
518210,2863090,1.777777778,61.33333333,36.88888889,0,0
518240,2863090,0,59.55555556,40.44444444,0,0
518270,2863090,0,35.11111111,64.88888889,0,0
518300,2863090,0,45.77777778,54.22222222,0,0
518330,2863090,1.333333333,8.444444444,90.22222222,0,0
518360,2863090,3.555555556,0,96.44444444,0,0
518390,2863090,0,0,100,0,0
518420,2863090,11.11111111,32.44444444,56.44444444,0,0
518450,2863090,1.333333333,96,0.444444444,2.222222222,0
518480,2863090,1.777777778,44,47.55555556,6.666666667,0
518510,2863090,14.22222222,0.444444444,85.33333333,0,0
518540,2863090,2.222222222,0,97.77777778,0,0
518570,2863090,0.888888889,0,99.11111111,0,0
518600,2863090,0,0,100,0,0
518630,2863090,7.111111111,0.444444444,92,0.444444444,0
518660,2863090,4.888888889,11.55555556,57.33333333,6.222222222,20
518690,2863090,0,0,100,0,0
518720,2863090,1.333333333,0.444444444,98.22222222,0,0
518750,2863090,2.222222222,0.888888889,96.88888889,0,0
518780,2863090,3.555555556,8.444444444,88,0,0
